Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
18556,Mali,Soybeans,1995,16364,282.0,28.73,27.25
18565,Mali,Soybeans,1996,16103,282.0,26.51,27.64
18574,Mali,Soybeans,1997,16010,282.0,24.28,27.38
18583,Mali,Soybeans,1998,16667,282.0,22.05,28.08
18592,Mali,Soybeans,1999,15739,282.0,19.82,27.26
18601,Mali,Soybeans,2000,15540,282.0,17.59,27.51
18610,Mali,Soybeans,2001,16154,282.0,15.36,27.79
18619,Mali,Soybeans,2002,15265,282.0,13.13,28.18
18628,Mali,Soybeans,2004,17361,282.0,8.67,28.07
18637,Mali,Soybeans,2005,17171,282.0,14.84,28.13
18646,Mali,Soybeans,2006,16032,282.0,11.87,27.62
18655,Mali,Soybeans,2007,12147,282.0,7.72,27.94
18664,Mali,Soybeans,2008,6214,282.0,9.99,27.62
18673,Mali,Soybeans,2009,6274,282.0,4.12,27.89
18682,Mali,Soybeans,2010,6881,282.0,3.84,28.18
18691,Mali,Soybeans,2011,8715,282.0,3.25,27.79
18700,Mali,Soybeans,2012,8611,282.0,1.52,27.39
18709,Mali,Soybeans,2013,7219,282.0,1.52,28.53
19015,Mexico,Soybeans,1990,20145,758.0,34468.93,16.0
19016,Mexico,Soybeans,1990,20145,758.0,34468.93,21.46
19017,Mexico,Soybeans,1990,20145,758.0,34468.93,24.79
19018,Mexico,Soybeans,1990,20145,758.0,34468.93,19.63
19019,Mexico,Soybeans,1990,20145,758.0,34468.93,22.63
19020,Mexico,Soybeans,1990,20145,758.0,34468.93,19.27
19021,Mexico,Soybeans,1990,20145,758.0,34468.93,16.69
19022,Mexico,Soybeans,1990,20145,758.0,34468.93,21.46
19079,Mexico,Soybeans,1991,21218,758.0,34468.93,16.42
19080,Mexico,Soybeans,1991,21218,758.0,34468.93,21.2
19081,Mexico,Soybeans,1991,21218,758.0,34468.93,24.46
19082,Mexico,Soybeans,1991,21218,758.0,34468.93,19.36
19083,Mexico,Soybeans,1991,21218,758.0,34468.93,22.5
19084,Mexico,Soybeans,1991,21218,758.0,34468.93,19.69
19085,Mexico,Soybeans,1991,21218,758.0,34468.93,16.13
19086,Mexico,Soybeans,1991,21218,758.0,34468.93,21.2
19143,Mexico,Soybeans,1992,18388,758.0,34468.93,15.71
19144,Mexico,Soybeans,1992,18388,758.0,34468.93,21.0
19145,Mexico,Soybeans,1992,18388,758.0,34468.93,24.87
19146,Mexico,Soybeans,1992,18388,758.0,34468.93,19.97
19147,Mexico,Soybeans,1992,18388,758.0,34468.93,21.92
19148,Mexico,Soybeans,1992,18388,758.0,34468.93,19.14
19149,Mexico,Soybeans,1992,18388,758.0,34468.93,17.33
19150,Mexico,Soybeans,1992,18388,758.0,34468.93,21.0
19207,Mexico,Soybeans,1993,20927,758.0,34468.93,16.23
19208,Mexico,Soybeans,1993,20927,758.0,34468.93,21.04
19209,Mexico,Soybeans,1993,20927,758.0,34468.93,24.75
19210,Mexico,Soybeans,1993,20927,758.0,34468.93,19.73
19211,Mexico,Soybeans,1993,20927,758.0,34468.93,22.11
19212,Mexico,Soybeans,1993,20927,758.0,34468.93,19.56
19213,Mexico,Soybeans,1993,20927,758.0,34468.93,16.86
19214,Mexico,Soybeans,1993,20927,758.0,34468.93,21.04
19271,Mexico,Soybeans,1994,18114,758.0,34468.93,16.42
19272,Mexico,Soybeans,1994,18114,758.0,34468.93,21.46
19273,Mexico,Soybeans,1994,18114,758.0,34468.93,25.05
19274,Mexico,Soybeans,1994,18114,758.0,34468.93,19.73
19275,Mexico,Soybeans,1994,18114,758.0,34468.93,22.83
19276,Mexico,Soybeans,1994,18114,758.0,34468.93,19.79
19277,Mexico,Soybeans,1994,18114,758.0,34468.93,16.45
19278,Mexico,Soybeans,1994,18114,758.0,34468.93,21.46
19335,Mexico,Soybeans,1995,14121,758.0,34468.93,16.68
19336,Mexico,Soybeans,1995,14121,758.0,34468.93,21.5
19337,Mexico,Soybeans,1995,14121,758.0,34468.93,25.01
19338,Mexico,Soybeans,1995,14121,758.0,34468.93,20.39
19339,Mexico,Soybeans,1995,14121,758.0,34468.93,22.79
19340,Mexico,Soybeans,1995,14121,758.0,34468.93,19.87
19341,Mexico,Soybeans,1995,14121,758.0,34468.93,16.85
19342,Mexico,Soybeans,1995,14121,758.0,34468.93,21.5
19399,Mexico,Soybeans,1996,11429,758.0,34468.93,16.08
19400,Mexico,Soybeans,1996,11429,758.0,34468.93,21.08
19401,Mexico,Soybeans,1996,11429,758.0,34468.93,25.06
19402,Mexico,Soybeans,1996,11429,758.0,34468.93,20.79
19403,Mexico,Soybeans,1996,11429,758.0,34468.93,22.91
19404,Mexico,Soybeans,1996,11429,758.0,34468.93,19.27
19405,Mexico,Soybeans,1996,11429,758.0,34468.93,17.2
19406,Mexico,Soybeans,1996,11429,758.0,34468.93,21.08
19463,Mexico,Soybeans,1997,15057,758.0,34468.93,16.25
19464,Mexico,Soybeans,1997,15057,758.0,34468.93,20.99
19465,Mexico,Soybeans,1997,15057,758.0,34468.93,25.21
19466,Mexico,Soybeans,1997,15057,758.0,34468.93,20.35
19467,Mexico,Soybeans,1997,15057,758.0,34468.93,21.9
19468,Mexico,Soybeans,1997,15057,758.0,34468.93,19.65
19469,Mexico,Soybeans,1997,15057,758.0,34468.93,17.46
19470,Mexico,Soybeans,1997,15057,758.0,34468.93,20.99
19527,Mexico,Soybeans,1998,15978,758.0,34468.93,17.07
19528,Mexico,Soybeans,1998,15978,758.0,34468.93,21.38
19529,Mexico,Soybeans,1998,15978,758.0,34468.93,25.14
19530,Mexico,Soybeans,1998,15978,758.0,34468.93,19.08
19531,Mexico,Soybeans,1998,15978,758.0,34468.93,23.61
19532,Mexico,Soybeans,1998,15978,758.0,34468.93,20.31
19533,Mexico,Soybeans,1998,15978,758.0,34468.93,16.21
19534,Mexico,Soybeans,1998,15978,758.0,34468.93,21.38
19591,Mexico,Soybeans,1999,16366,758.0,34468.93,16.09
19592,Mexico,Soybeans,1999,16366,758.0,34468.93,20.86
19593,Mexico,Soybeans,1999,16366,758.0,34468.93,25.03
19594,Mexico,Soybeans,1999,16366,758.0,34468.93,19.74
19595,Mexico,Soybeans,1999,16366,758.0,34468.93,23.33
19596,Mexico,Soybeans,1999,16366,758.0,34468.93,19.27
19597,Mexico,Soybeans,1999,16366,758.0,34468.93,16.18
19598,Mexico,Soybeans,1999,16366,758.0,34468.93,20.86
19655,Mexico,Soybeans,2000,14623,758.0,34468.93,16.11
19656,Mexico,Soybeans,2000,14623,758.0,34468.93,21.12
19657,Mexico,Soybeans,2000,14623,758.0,34468.93,25.16
19658,Mexico,Soybeans,2000,14623,758.0,34468.93,20.19
19659,Mexico,Soybeans,2000,14623,758.0,34468.93,23.07
19660,Mexico,Soybeans,2000,14623,758.0,34468.93,19.29
19661,Mexico,Soybeans,2000,14623,758.0,34468.93,16.9
19662,Mexico,Soybeans,2000,14623,758.0,34468.93,21.12
19719,Mexico,Soybeans,2001,16503,758.0,31373.3,15.98
19720,Mexico,Soybeans,2001,16503,758.0,31373.3,21.23
19721,Mexico,Soybeans,2001,16503,758.0,31373.3,25.11
19722,Mexico,Soybeans,2001,16503,758.0,31373.3,20.15
19723,Mexico,Soybeans,2001,16503,758.0,31373.3,22.6
19724,Mexico,Soybeans,2001,16503,758.0,31373.3,19.32
19725,Mexico,Soybeans,2001,16503,758.0,31373.3,16.37
19726,Mexico,Soybeans,2001,16503,758.0,31373.3,21.23
19783,Mexico,Soybeans,2002,15318,758.0,16189.88,16.37
19784,Mexico,Soybeans,2002,15318,758.0,16189.88,21.5
19785,Mexico,Soybeans,2002,15318,758.0,16189.88,25.07
19786,Mexico,Soybeans,2002,15318,758.0,16189.88,19.93
19787,Mexico,Soybeans,2002,15318,758.0,16189.88,22.59
19788,Mexico,Soybeans,2002,15318,758.0,16189.88,19.62
19789,Mexico,Soybeans,2002,15318,758.0,16189.88,16.37
19790,Mexico,Soybeans,2002,15318,758.0,16189.88,21.5
19847,Mexico,Soybeans,2004,15010,758.0,26433.14,16.2
19848,Mexico,Soybeans,2004,15010,758.0,26433.14,21.24
19849,Mexico,Soybeans,2004,15010,758.0,26433.14,24.92
19850,Mexico,Soybeans,2004,15010,758.0,26433.14,19.91
19851,Mexico,Soybeans,2004,15010,758.0,26433.14,22.26
19852,Mexico,Soybeans,2004,15010,758.0,26433.14,19.56
19853,Mexico,Soybeans,2004,15010,758.0,26433.14,16.84
19854,Mexico,Soybeans,2004,15010,758.0,26433.14,21.24
19911,Mexico,Soybeans,2005,19450,758.0,51741.99,16.7
19912,Mexico,Soybeans,2005,19450,758.0,51741.99,21.42
19913,Mexico,Soybeans,2005,19450,758.0,51741.99,25.18
19914,Mexico,Soybeans,2005,19450,758.0,51741.99,20.09
19915,Mexico,Soybeans,2005,19450,758.0,51741.99,22.95
19916,Mexico,Soybeans,2005,19450,758.0,51741.99,19.82
19917,Mexico,Soybeans,2005,19450,758.0,51741.99,16.93
19918,Mexico,Soybeans,2005,19450,758.0,51741.99,21.42
19975,Mexico,Soybeans,2006,14962,758.0,50891.95,16.37
19976,Mexico,Soybeans,2006,14962,758.0,50891.95,21.5
19977,Mexico,Soybeans,2006,14962,758.0,50891.95,25.35
19978,Mexico,Soybeans,2006,14962,758.0,50891.95,20.3
19979,Mexico,Soybeans,2006,14962,758.0,50891.95,23.33
19980,Mexico,Soybeans,2006,14962,758.0,50891.95,19.53
19981,Mexico,Soybeans,2006,14962,758.0,50891.95,17.23
19982,Mexico,Soybeans,2006,14962,758.0,50891.95,21.5
20039,Mexico,Soybeans,2007,14121,758.0,64501.28,16.38
20040,Mexico,Soybeans,2007,14121,758.0,64501.28,21.35
20041,Mexico,Soybeans,2007,14121,758.0,64501.28,24.88
20042,Mexico,Soybeans,2007,14121,758.0,64501.28,20.17
20043,Mexico,Soybeans,2007,14121,758.0,64501.28,22.18
20044,Mexico,Soybeans,2007,14121,758.0,64501.28,19.7
20045,Mexico,Soybeans,2007,14121,758.0,64501.28,16.8
20046,Mexico,Soybeans,2007,14121,758.0,64501.28,21.35
20103,Mexico,Soybeans,2008,20196,758.0,61732.11,16.22
20104,Mexico,Soybeans,2008,20196,758.0,61732.11,21.02
20105,Mexico,Soybeans,2008,20196,758.0,61732.11,25.22
20106,Mexico,Soybeans,2008,20196,758.0,61732.11,20.41
20107,Mexico,Soybeans,2008,20196,758.0,61732.11,22.68
20108,Mexico,Soybeans,2008,20196,758.0,61732.11,19.45
20109,Mexico,Soybeans,2008,20196,758.0,61732.11,17.21
20110,Mexico,Soybeans,2008,20196,758.0,61732.11,21.02
20167,Mexico,Soybeans,2009,18675,758.0,61690.08,16.65
20168,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
20169,Mexico,Soybeans,2009,18675,758.0,61690.08,25.72
20170,Mexico,Soybeans,2009,18675,758.0,61690.08,20.32
20171,Mexico,Soybeans,2009,18675,758.0,61690.08,23.23
20172,Mexico,Soybeans,2009,18675,758.0,61690.08,19.81
20173,Mexico,Soybeans,2009,18675,758.0,61690.08,17.03
20174,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
20231,Mexico,Soybeans,2010,10925,758.0,63402.29,15.87
20232,Mexico,Soybeans,2010,10925,758.0,63402.29,20.9
20233,Mexico,Soybeans,2010,10925,758.0,63402.29,25.04
20234,Mexico,Soybeans,2010,10925,758.0,63402.29,19.62
20235,Mexico,Soybeans,2010,10925,758.0,63402.29,21.99
20236,Mexico,Soybeans,2010,10925,758.0,63402.29,19.38
20237,Mexico,Soybeans,2010,10925,758.0,63402.29,16.19
20238,Mexico,Soybeans,2010,10925,758.0,63402.29,20.9
20295,Mexico,Soybeans,2011,13197,758.0,65961.1,16.64
20296,Mexico,Soybeans,2011,13197,758.0,65961.1,21.55
20297,Mexico,Soybeans,2011,13197,758.0,65961.1,25.28
20298,Mexico,Soybeans,2011,13197,758.0,65961.1,19.52
20299,Mexico,Soybeans,2011,13197,758.0,65961.1,23.55
20300,Mexico,Soybeans,2011,13197,758.0,65961.1,19.83
20301,Mexico,Soybeans,2011,13197,758.0,65961.1,16.26
20302,Mexico,Soybeans,2011,13197,758.0,65961.1,21.55
20359,Mexico,Soybeans,2012,17389,758.0,64512.22,16.43
20360,Mexico,Soybeans,2012,17389,758.0,64512.22,21.52
20361,Mexico,Soybeans,2012,17389,758.0,64512.22,25.5
20362,Mexico,Soybeans,2012,17389,758.0,64512.22,20.61
20363,Mexico,Soybeans,2012,17389,758.0,64512.22,23.5
20364,Mexico,Soybeans,2012,17389,758.0,64512.22,19.71
20365,Mexico,Soybeans,2012,17389,758.0,64512.22,17.2
20366,Mexico,Soybeans,2012,17389,758.0,64512.22,21.52
20423,Mexico,Soybeans,2013,15198,758.0,59920.18,17.34
20424,Mexico,Soybeans,2013,15198,758.0,59920.18,22.19
20425,Mexico,Soybeans,2013,15198,758.0,59920.18,25.36
20426,Mexico,Soybeans,2013,15198,758.0,59920.18,21.86
20427,Mexico,Soybeans,2013,15198,758.0,59920.18,24.19
20428,Mexico,Soybeans,2013,15198,758.0,59920.18,20.45
20429,Mexico,Soybeans,2013,15198,758.0,59920.18,17.18
20430,Mexico,Soybeans,2013,15198,758.0,59920.18,22.19
20479,Morocco,Soybeans,1990,16181,346.0,9364.0,18.17
20480,Morocco,Soybeans,1990,16181,346.0,9364.0,18.29
20493,Morocco,Soybeans,1991,14178,346.0,9771.14,17.25
20494,Morocco,Soybeans,1991,14178,346.0,9771.14,17.47
20507,Morocco,Soybeans,1992,11944,346.0,10178.29,17.38
20508,Morocco,Soybeans,1992,11944,346.0,10178.29,17.56
20521,Morocco,Soybeans,1993,10000,346.0,10585.43,16.94
20522,Morocco,Soybeans,1993,10000,346.0,10585.43,17.11
20535,Morocco,Soybeans,1994,13755,346.0,10992.57,17.88
20536,Morocco,Soybeans,1994,13755,346.0,10992.57,17.98
20549,Morocco,Soybeans,1995,13367,346.0,11399.71,18.56
20550,Morocco,Soybeans,1995,13367,346.0,11399.71,18.72
20563,Morocco,Soybeans,1996,24600,346.0,11806.86,17.75
20564,Morocco,Soybeans,1996,24600,346.0,11806.86,17.97
20577,Morocco,Soybeans,1997,10000,346.0,12214.0,18.31
20578,Morocco,Soybeans,1997,10000,346.0,12214.0,18.65
20591,Morocco,Soybeans,1998,4000,346.0,12621.14,18.21
20592,Morocco,Soybeans,1998,4000,346.0,12621.14,18.24
20605,Morocco,Soybeans,1999,11200,346.0,13028.29,17.68
20606,Morocco,Soybeans,1999,11200,346.0,13028.29,17.88
20619,Morocco,Soybeans,2000,12000,346.0,13435.43,18.16
20620,Morocco,Soybeans,2000,12000,346.0,13435.43,18.14
20633,Morocco,Soybeans,2001,10000,346.0,13842.57,18.73
20634,Morocco,Soybeans,2001,10000,346.0,13842.57,18.56
20647,Morocco,Soybeans,2002,10000,346.0,14249.71,18.25
20648,Morocco,Soybeans,2002,10000,346.0,14249.71,18.19
20661,Morocco,Soybeans,2004,10000,346.0,15064.0,18.07
20662,Morocco,Soybeans,2004,10000,346.0,15064.0,18.21
20675,Morocco,Soybeans,2005,10000,346.0,13966.0,18.18
20676,Morocco,Soybeans,2005,10000,346.0,13966.0,18.15
20689,Morocco,Soybeans,2006,10000,346.0,13697.0,18.38
20690,Morocco,Soybeans,2006,10000,346.0,13697.0,18.51
20703,Morocco,Soybeans,2007,10000,346.0,13697.0,17.93
20704,Morocco,Soybeans,2007,10000,346.0,13697.0,17.99
20717,Morocco,Soybeans,2008,10000,346.0,13697.0,17.8
20718,Morocco,Soybeans,2008,10000,346.0,13697.0,17.96
20731,Morocco,Soybeans,2009,10000,346.0,13697.0,18.56
20732,Morocco,Soybeans,2009,10000,346.0,13697.0,18.73
20745,Morocco,Soybeans,2010,10000,346.0,13697.0,18.83
20746,Morocco,Soybeans,2010,10000,346.0,13697.0,18.87
20759,Morocco,Soybeans,2011,10000,346.0,13697.0,18.53
20760,Morocco,Soybeans,2011,10000,346.0,13697.0,18.59
20773,Morocco,Soybeans,2012,10000,346.0,13697.0,18.24
20774,Morocco,Soybeans,2012,10000,346.0,13697.0,18.2
20787,Morocco,Soybeans,2013,10000,346.0,13697.0,18.79
20788,Morocco,Soybeans,2013,10000,346.0,13697.0,18.62
21039,Nepal,Soybeans,1990,6215,1500.0,60.11,15.11
21044,Nepal,Soybeans,1991,5964,1500.0,60.11,14.94
21049,Nepal,Soybeans,1992,5805,1500.0,60.11,14.95
21054,Nepal,Soybeans,1993,5811,1500.0,60.11,15.16
21059,Nepal,Soybeans,1994,5855,1500.0,60.11,15.3
21064,Nepal,Soybeans,1995,6540,1500.0,60.11,15.3
21069,Nepal,Soybeans,1996,6601,1500.0,70.43,15.37
21074,Nepal,Soybeans,1997,6873,1500.0,80.75,14.5
21079,Nepal,Soybeans,1998,7311,1500.0,91.07,15.49
21084,Nepal,Soybeans,1999,7732,1500.0,101.39,15.78
21089,Nepal,Soybeans,2000,8492,1500.0,111.72,15.13
21094,Nepal,Soybeans,2001,8430,1500.0,122.04,15.41
21099,Nepal,Soybeans,2002,8595,1500.0,132.36,15.44
21104,Nepal,Soybeans,2004,8772,1500.0,153.0,15.36
21109,Nepal,Soybeans,2005,8786,1500.0,127.99,15.53
21114,Nepal,Soybeans,2006,8909,1500.0,128.73,15.92
21119,Nepal,Soybeans,2007,9029,1500.0,344.06,15.54
21124,Nepal,Soybeans,2008,9048,1500.0,353.43,15.27
21129,Nepal,Soybeans,2009,9139,1500.0,209.52,15.91
21134,Nepal,Soybeans,2010,9206,1500.0,332.01,15.96
21139,Nepal,Soybeans,2011,9659,1500.0,342.92,15.12
21144,Nepal,Soybeans,2012,9654,1500.0,410.32,15.2
21149,Nepal,Soybeans,2013,11719,1500.0,454.53,15.79
21318,Nicaragua,Soybeans,1990,16429,2280.0,575.0,27.03
21325,Nicaragua,Soybeans,1991,14915,2280.0,575.0,27.04
21333,Nicaragua,Soybeans,1992,16476,2280.0,575.0,27.16
21341,Nicaragua,Soybeans,1993,16949,2280.0,977.0,27.05
21349,Nicaragua,Soybeans,1994,22133,2280.0,799.0,27.26
21357,Nicaragua,Soybeans,1995,22156,2280.0,876.0,27.2
21365,Nicaragua,Soybeans,1996,22166,2280.0,2041.7,26.76
21373,Nicaragua,Soybeans,1997,21333,2280.0,3207.4,27.43
21381,Nicaragua,Soybeans,1998,14974,2280.0,4373.1,27.83
21389,Nicaragua,Soybeans,1999,21901,2280.0,4097.16,26.82
21397,Nicaragua,Soybeans,2000,19867,2280.0,3925.63,26.73
21405,Nicaragua,Soybeans,2001,19744,2280.0,3603.5,26.78
21413,Nicaragua,Soybeans,2002,19825,2280.0,5715.36,27.0
21421,Nicaragua,Soybeans,2004,21258,2280.0,4581.73,27.22
21429,Nicaragua,Soybeans,2005,21267,2280.0,9391.92,27.2
21437,Nicaragua,Soybeans,2006,20523,2280.0,6889.26,27.35
21445,Nicaragua,Soybeans,2007,21383,2280.0,9850.26,27.23
21453,Nicaragua,Soybeans,2008,20056,2280.0,10173.91,26.75
21461,Nicaragua,Soybeans,2009,22908,2280.0,9387.95,27.23
21469,Nicaragua,Soybeans,2010,22090,2280.0,12242.19,27.01
21477,Nicaragua,Soybeans,2011,20144,2280.0,4932.05,26.94
21485,Nicaragua,Soybeans,2012,18285,2280.0,4413.82,26.91
21493,Nicaragua,Soybeans,2013,21034,2280.0,4413.82,27.26
21738,Pakistan,Soybeans,1990,5679,494.0,5299.0,24.81
21739,Pakistan,Soybeans,1990,5679,494.0,5299.0,23.14
21740,Pakistan,Soybeans,1990,5679,494.0,5299.0,27.0
21741,Pakistan,Soybeans,1990,5679,494.0,5299.0,23.14
21742,Pakistan,Soybeans,1990,5679,494.0,5299.0,26.39
21743,Pakistan,Soybeans,1990,5679,494.0,5299.0,24.81
21744,Pakistan,Soybeans,1990,5679,494.0,5299.0,26.23
21745,Pakistan,Soybeans,1990,5679,494.0,5299.0,19.36
21746,Pakistan,Soybeans,1990,5679,494.0,5299.0,23.14
21801,Pakistan,Soybeans,1991,4992,494.0,5962.0,24.38
21802,Pakistan,Soybeans,1991,4992,494.0,5962.0,22.48
21803,Pakistan,Soybeans,1991,4992,494.0,5962.0,26.98
21804,Pakistan,Soybeans,1991,4992,494.0,5962.0,22.48
21805,Pakistan,Soybeans,1991,4992,494.0,5962.0,26.34
21806,Pakistan,Soybeans,1991,4992,494.0,5962.0,24.38
21807,Pakistan,Soybeans,1991,4992,494.0,5962.0,25.87
21808,Pakistan,Soybeans,1991,4992,494.0,5962.0,18.48
21809,Pakistan,Soybeans,1991,4992,494.0,5962.0,22.48
21864,Pakistan,Soybeans,1992,6051,494.0,5518.0,24.31
21865,Pakistan,Soybeans,1992,6051,494.0,5518.0,22.36
21866,Pakistan,Soybeans,1992,6051,494.0,5518.0,26.91
21867,Pakistan,Soybeans,1992,6051,494.0,5518.0,22.36
21868,Pakistan,Soybeans,1992,6051,494.0,5518.0,26.36
21869,Pakistan,Soybeans,1992,6051,494.0,5518.0,24.31
21870,Pakistan,Soybeans,1992,6051,494.0,5518.0,25.71
21871,Pakistan,Soybeans,1992,6051,494.0,5518.0,18.34
21872,Pakistan,Soybeans,1992,6051,494.0,5518.0,22.36
21927,Pakistan,Soybeans,1993,5681,494.0,4945.0,25.04
21928,Pakistan,Soybeans,1993,5681,494.0,4945.0,23.08
21929,Pakistan,Soybeans,1993,5681,494.0,4945.0,27.72
21930,Pakistan,Soybeans,1993,5681,494.0,4945.0,23.08
21931,Pakistan,Soybeans,1993,5681,494.0,4945.0,27.25
21932,Pakistan,Soybeans,1993,5681,494.0,4945.0,25.04
21933,Pakistan,Soybeans,1993,5681,494.0,4945.0,26.51
21934,Pakistan,Soybeans,1993,5681,494.0,4945.0,18.91
21935,Pakistan,Soybeans,1993,5681,494.0,4945.0,23.08
21990,Pakistan,Soybeans,1994,8011,494.0,6183.0,24.78
21991,Pakistan,Soybeans,1994,8011,494.0,6183.0,22.93
21992,Pakistan,Soybeans,1994,8011,494.0,6183.0,26.87
21993,Pakistan,Soybeans,1994,8011,494.0,6183.0,22.93
21994,Pakistan,Soybeans,1994,8011,494.0,6183.0,26.36
21995,Pakistan,Soybeans,1994,8011,494.0,6183.0,24.78
21996,Pakistan,Soybeans,1994,8011,494.0,6183.0,26.13
21997,Pakistan,Soybeans,1994,8011,494.0,6183.0,18.78
21998,Pakistan,Soybeans,1994,8011,494.0,6183.0,22.93
22053,Pakistan,Soybeans,1995,12021,494.0,7681.0,24.58
22054,Pakistan,Soybeans,1995,12021,494.0,7681.0,22.61
22055,Pakistan,Soybeans,1995,12021,494.0,7681.0,27.11
22056,Pakistan,Soybeans,1995,12021,494.0,7681.0,22.61
22057,Pakistan,Soybeans,1995,12021,494.0,7681.0,26.63
22058,Pakistan,Soybeans,1995,12021,494.0,7681.0,24.58
22059,Pakistan,Soybeans,1995,12021,494.0,7681.0,26.09
22060,Pakistan,Soybeans,1995,12021,494.0,7681.0,18.68
22061,Pakistan,Soybeans,1995,12021,494.0,7681.0,22.61
22116,Pakistan,Soybeans,1996,12636,494.0,11955.0,24.43
22117,Pakistan,Soybeans,1996,12636,494.0,11955.0,22.61
22118,Pakistan,Soybeans,1996,12636,494.0,11955.0,27.17
22119,Pakistan,Soybeans,1996,12636,494.0,11955.0,22.61
22120,Pakistan,Soybeans,1996,12636,494.0,11955.0,26.5
22121,Pakistan,Soybeans,1996,12636,494.0,11955.0,24.43
22122,Pakistan,Soybeans,1996,12636,494.0,11955.0,25.92
22123,Pakistan,Soybeans,1996,12636,494.0,11955.0,18.72
22124,Pakistan,Soybeans,1996,12636,494.0,11955.0,22.61
22179,Pakistan,Soybeans,1997,12942,494.0,16936.0,23.76
22180,Pakistan,Soybeans,1997,12942,494.0,16936.0,22.14
22181,Pakistan,Soybeans,1997,12942,494.0,16936.0,26.82
22182,Pakistan,Soybeans,1997,12942,494.0,16936.0,22.14
22183,Pakistan,Soybeans,1997,12942,494.0,16936.0,26.29
22184,Pakistan,Soybeans,1997,12942,494.0,16936.0,23.76
22185,Pakistan,Soybeans,1997,12942,494.0,16936.0,25.16
22186,Pakistan,Soybeans,1997,12942,494.0,16936.0,18.62
22187,Pakistan,Soybeans,1997,12942,494.0,16936.0,22.14
22242,Pakistan,Soybeans,1998,12959,494.0,18406.0,24.91
22243,Pakistan,Soybeans,1998,12959,494.0,18406.0,23.11
22244,Pakistan,Soybeans,1998,12959,494.0,18406.0,27.89
22245,Pakistan,Soybeans,1998,12959,494.0,18406.0,23.11
22246,Pakistan,Soybeans,1998,12959,494.0,18406.0,27.36
22247,Pakistan,Soybeans,1998,12959,494.0,18406.0,24.91
22248,Pakistan,Soybeans,1998,12959,494.0,18406.0,26.41
22249,Pakistan,Soybeans,1998,12959,494.0,18406.0,19.15
22250,Pakistan,Soybeans,1998,12959,494.0,18406.0,23.11
22305,Pakistan,Soybeans,1999,15078,494.0,20450.0,25.5
22306,Pakistan,Soybeans,1999,15078,494.0,20450.0,23.8
22307,Pakistan,Soybeans,1999,15078,494.0,20450.0,27.54
22308,Pakistan,Soybeans,1999,15078,494.0,20450.0,23.8
22309,Pakistan,Soybeans,1999,15078,494.0,20450.0,27.14
22310,Pakistan,Soybeans,1999,15078,494.0,20450.0,25.5
22311,Pakistan,Soybeans,1999,15078,494.0,20450.0,26.8
22312,Pakistan,Soybeans,1999,15078,494.0,20450.0,19.84
22313,Pakistan,Soybeans,1999,15078,494.0,20450.0,23.8
22368,Pakistan,Soybeans,2000,12160,494.0,27885.0,25.32
22369,Pakistan,Soybeans,2000,12160,494.0,27885.0,23.6
22370,Pakistan,Soybeans,2000,12160,494.0,27885.0,27.73
22371,Pakistan,Soybeans,2000,12160,494.0,27885.0,23.6
22372,Pakistan,Soybeans,2000,12160,494.0,27885.0,27.12
22373,Pakistan,Soybeans,2000,12160,494.0,27885.0,25.32
22374,Pakistan,Soybeans,2000,12160,494.0,27885.0,26.71
22375,Pakistan,Soybeans,2000,12160,494.0,27885.0,19.68
22376,Pakistan,Soybeans,2000,12160,494.0,27885.0,23.6
22431,Pakistan,Soybeans,2001,11134,494.0,11871.0,25.18
22432,Pakistan,Soybeans,2001,11134,494.0,11871.0,23.62
22433,Pakistan,Soybeans,2001,11134,494.0,11871.0,27.7
22434,Pakistan,Soybeans,2001,11134,494.0,11871.0,23.62
22435,Pakistan,Soybeans,2001,11134,494.0,11871.0,27.28
22436,Pakistan,Soybeans,2001,11134,494.0,11871.0,25.18
22437,Pakistan,Soybeans,2001,11134,494.0,11871.0,26.5
22438,Pakistan,Soybeans,2001,11134,494.0,11871.0,19.79
22439,Pakistan,Soybeans,2001,11134,494.0,11871.0,23.62
22494,Pakistan,Soybeans,2002,12647,494.0,10881.83,25.61
22495,Pakistan,Soybeans,2002,12647,494.0,10881.83,23.83
22496,Pakistan,Soybeans,2002,12647,494.0,10881.83,27.88
22497,Pakistan,Soybeans,2002,12647,494.0,10881.83,23.83
22498,Pakistan,Soybeans,2002,12647,494.0,10881.83,27.2
22499,Pakistan,Soybeans,2002,12647,494.0,10881.83,25.61
22500,Pakistan,Soybeans,2002,12647,494.0,10881.83,27.0
22501,Pakistan,Soybeans,2002,12647,494.0,10881.83,19.7
22502,Pakistan,Soybeans,2002,12647,494.0,10881.83,23.83
22557,Pakistan,Soybeans,2004,12450,494.0,8903.48,25.55
22558,Pakistan,Soybeans,2004,12450,494.0,8903.48,23.78
22559,Pakistan,Soybeans,2004,12450,494.0,8903.48,27.94
22560,Pakistan,Soybeans,2004,12450,494.0,8903.48,23.78
22561,Pakistan,Soybeans,2004,12450,494.0,8903.48,27.5
22562,Pakistan,Soybeans,2004,12450,494.0,8903.48,25.55
